Site,Date,Time Trap set day before,Time Trap Checked,Addition Time for each trap,Minutes Trap open,Hours Trap open,Time Trap Start check,End Time,Trap,Wpt,Depth,Substrate,Structure at trap,Density of Structure,Log or Ledge,Spp,sex,Stage,Total L,Wt,SVL,VTL,Photo #,comment,Wpt,,,Trap Set Time,,UTM N,UTM E,Latitude,Longitude
Wood Lake - LS3C,41039,41038.72898,41039.56319,,1201.266667,20.02111111,0.319444444,0.583333333,39,101,53.5,m,"lily, buckbean",sparse,,AMGR,,,,3,45,47,,,101,101,41038,0.728981481,U,5429750,311371,48.99177754,-125.5786214
Wood Lake - LS3C,41039,41038.72898,41039.56319,0.00625,1201.266667,20.02111111,0.319444444,0.583333333,39,101,53.5,m,"lily, buckbean",sparse,,CORIXID,,,,,,,,,101,101,41038,0.728981481,U,5429750,311371,48.99177754,-125.5786214
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,NOTONECTID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,AMPHIPOD,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,CORIXID,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.72976,41039.56944,0.00625,1209.15,20.1525,0.319444444,0.583333333,40,102,66,m,lily,sparse,,EPHEMEROPTERA,,,,,,,,,102,102,41038,0.729756944,U,5429749,311371,48.99176855,-125.578621
Wood Lake - LS3C,41039,41038.73058,41039.57569,,1216.966667,20.28277778,0.319444444,0.583333333,41,103,83,m,lily,sparse,,TAGR,M,a,,9.5,65,110,,,103,103,41038,0.730578704,U,5429748,311372,48.99175987,-125.5786069
Wood Lake - LS3C,41039,41038.73058,41039.57569,,1216.966667,20.28277778,0.319444444,0.583333333,41,103,83,m,lily,sparse,,TAGR,M,a,,5.5,65,94,,much smaller arms and tail height,103,103,41038,0.730578704,U,5429748,311372,48.99175987,-125.5786069
Wood Lake - LS3C,41039,41038.73058,41039.57569,,1216.966667,20.28277778,0.319444444,0.583333333,41,103,83,m,lily,sparse,,CADDISFLY,,l,,,,,,,103,103,41038,0.730578704,U,5429748,311372,48.99175987,-125.5786069
Wood Lake - LS3C,41039,41038.73058,41039.57569,0.00625,1216.966667,20.28277778,0.319444444,0.583333333,41,103,83,m,lily,sparse,,CADDISFLY,,l,,,,,,,103,103,41038,0.730578704,U,5429748,311372,48.99175987,-125.5786069
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,RAAU,,l,28,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,RAAU,,l,29,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,RAAU,,l,28,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,TSB,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,TSB,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,TSB,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,CORIXID,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,CORIXID,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,CORIXID,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,CADDISFLY,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
Wood Lake - LS3C,41039,41038.73355,41039.58194,,1221.683333,20.36138889,0.319444444,0.583333333,42,104,60,m,"lily, buckbean",,,EPHEMEROPTERA,,,,,,,,,104,104,41038,0.733553241,U,5429744,311373,48.99172423,-125.5785913
LS2B,41041,41040.68148,41041.35417,,968.6666667,16.14444444,0.354166667,0.609722222,1,109,30,m,lily,sparse,small pond,CO,,,52,1,,,,small pond of open water surrounded by sedge,109,109,41041,0.681481481,U,5430798,310712,49.00099316,-125.5881088
LS2B,41041,41040.68148,41041.35417,0.005555556,968.6666667,16.14444444,0.354166667,0.609722222,1,109,30,m,lily,sparse,small pond,RAAU,,,28,,,,,,109,109,41041,0.681481481,U,5430798,310712,49.00099316,-125.5881088
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,HYRE,M,a,,2.5,35,,,small pond of open water surrounded by sedge,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,CO,,,46,1.5,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,RAAU,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,CADDISFLY,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,CADDISFLY,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68396,41041.35972,0.005555556,973.1,16.21833333,0.354166667,0.609722222,2,110,25,m,lily,sparse,small pond,CADDISFLY,,,,,,,,,110,110,41041,0.683958333,U,5430788,310730,49.00090883,-125.5878583
LS2B,41041,41040.68727,41041.36528,,976.3333333,16.27222222,0.354166667,0.609722222,3,111,30,m,algae,dense,beside log small pond,TAGR,M,a,148,10.5,60,,,,111,111,41041,0.687268519,U,5430778,310721,49.0008162,-125.5879765
LS2B,41041,41040.68727,41041.36528,,976.3333333,16.27222222,0.354166667,0.609722222,3,111,30,m,algae,dense,beside log small pond,CO,,,52,1,,,,,111,111,41041,0.687268519,U,5430778,310721,49.0008162,-125.5879765
LS2B,41041,41040.68727,41041.36528,,976.3333333,16.27222222,0.354166667,0.609722222,3,111,30,m,algae,dense,beside log small pond,CO,,,50,1,,,,,111,111,41041,0.687268519,U,5430778,310721,49.0008162,-125.5879765
LS2B,41041,41040.68727,41041.36528,,976.3333333,16.27222222,0.354166667,0.609722222,3,111,30,m,algae,dense,beside log small pond,RAAU,,l,,,,,,,111,111,41041,0.687268519,U,5430778,310721,49.0008162,-125.5879765
LS2B,41041,41040.68727,41041.36528,0.005555556,976.3333333,16.27222222,0.354166667,0.609722222,3,111,30,m,algae,dense,beside log small pond,CADDISFLY,,,,,,,,,111,111,41041,0.687268519,U,5430778,310721,49.0008162,-125.5879765
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,CO,,,40,1,,,,,,112,41041,0.691168981,U,5430782,310711,49.00084907,-125.588115
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,RAAU,M,a,52,12,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,CO,,,48,1,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,CO,,,55,1.5,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,TSB,,,64,3,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,TSB,,,64,3,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,TAGR,M,a,,6.5,57,90,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,TAGR,F,a,,3.5,52,60,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,RAAU,,l,28,,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,DIVING BEETLE,,,,,,,,,,,,,,,,,
LS2B,41041,41040.69117,41041.37083,0.005555556,978.7166667,16.31194444,0.354166667,0.609722222,4,,30,m,algae,dense,beside log small pond,DIVING BEETLE,,,,,,,,,,,,,,,,,
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,CO,,,46,1,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084907,-125.588115
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,RAAU,,l,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,RAAU,,l,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,RAAU,,l,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,RAAU,,l,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69125,41041.37639,,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,WHIRLIGIG,,,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69125,41041.37639,0.005555556,986.6,16.44333333,0.354166667,0.609722222,5,113,29,m,algae,dense,small pond,AMPHIPOD,,,,,,,,,113,113,41041,0.69125,U,5430782,310710,49.00084876,-125.5881286
LS2B,41041,41040.69641,41041.38194,0.005555556,987.1666667,16.45277778,0.354166667,0.609722222,6,114,40,m,open,,beside forest edge small pond,CO,,,42,1.5,,,4897,AMGR egg masses very green embryos still developing - took photo,114,114,41041,0.696412037,U,5430876,310691,49.00084876,-125.5881286
LS2B,41041,41040.70201,41041.3875,0.005555556,987.1,16.45166667,0.354166667,0.609722222,7,116,35,m,algae,dense,small pond,NONE,,,,,,,,,116,116,41041,0.702013889,U,5430847,310697,49.00168764,-125.588432
LS2B,41041,41040.70372,41041.39306,,992.65,16.54416667,0.354166667,0.609722222,8,117,38,m,algae,,small pond,RAAU,,l,,,,,,,117,117,41041,0.703715278,U,5430832,310710,49.00142888,-125.5883365
LS2B,41041,41040.70372,41041.39306,0.005555556,992.65,16.54416667,0.354166667,0.609722222,8,117,38,m,algae,,small pond,EPHEMEROPTERA,,,,,,,,,117,117,41041,0.703715278,U,5430832,310710,49.00129808,-125.5881519
LS2B,41041,41040.70628,41041.39861,0.005555556,996.95,16.61583333,0.354166667,0.609722222,9,118,18,m,algae,,small pond,CO,,,41,1.5,,,,,118,118,41041,0.706284722,U,5430849,310746,49.00129808,-125.5881519
LS2B,41041,41040.70791,41041.40417,0.005555556,1002.616667,16.71027778,0.354166667,0.609722222,10,119,27.5,m,algae,,beside rush islet small pond,TSB,,,63,1,,,,,119,119,41041,0.707905093,U,5430860,310728,49.00146191,-125.5876682
LS2B,41041,41040.71007,41041.40972,0.005555556,1007.5,16.79166667,0.354166667,0.609722222,11,120,59,m,algae,,small pond,TSB,,,76,3,,,,,120,120,41041,0.710069444,U,5430833,310756,49.00155523,-125.5879191
LS2B,41041,41040.71635,41041.41528,,1006.45,16.77416667,0.354166667,0.609722222,12,121,29,m,open,,narrow channel ,TSB,,,65,1.5,,,,,121,121,41041,0.716354167,U,5430855,310804,49.00132121,-125.5875241
LS2B,41041,41040.71635,41041.41528,,1006.45,16.77416667,0.354166667,0.609722222,12,121,29,m,open,,narrow channel ,CO,,,37,0.5,,,,,121,121,41041,0.716354167,U,5430855,310804,49.00153366,-125.5868788
LS2B,41041,41040.71635,41041.41528,,1006.45,16.77416667,0.354166667,0.609722222,12,121,29,m,open,,narrow channel ,CO,,,66,3,,,,,121,121,41041,0.716354167,U,5430855,310804,49.00153366,-125.5868788
LS2B,41041,41040.71635,41041.41528,0.010416667,1006.45,16.77416667,0.354166667,0.609722222,12,121,29,m,open,,narrow channel ,CO,,,46,0.5,,,,,121,121,41041,0.716354167,U,5430855,310804,49.00153366,-125.5868788
LS3A,41041,41040.75229,41041.42569,,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,TSB,,,58,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00153366,-125.5868788
LS3A,41041,41040.75229,41041.42569,,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,TSB,,,70,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00286592,-125.5844453
LS3A,41041,41040.75229,41041.42569,,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,TSB,,,31,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00286592,-125.5844453
LS3A,41041,41040.75229,41041.42569,,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,CADDISFLY,,,,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00286592,-125.5844453
LS3A,41041,41040.75229,41041.42569,,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,CADDISFLY,,,,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00286592,-125.5844453
LS3A,41041,41040.75229,41041.42569,0.010416667,969.7000001,16.16166667,0.354166667,0.609722222,13,122,48,m,open,,narrow channel,CADDISFLY,,,,,,,,,122,122,41041,0.752291667,U,5430997,310987,49.00286592,-125.5844453
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CCT,,,171,71,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286592,-125.5844453
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,50,1,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,41,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,42,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,40,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,40,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,41,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,TSB,,,74,5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,38,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,TSB,,,70,1.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,47,1,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,40,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,35,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,47,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,37,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CO,,,40,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75372,41041.43611,0.015972222,982.65,16.3775,0.354166667,0.609722222,fyke,123,62,firm mud,open,,head of largest stream channel,CODEAD,,,39,0.5,,,,,123,123,41041,0.753715278,U,5430997,310981,49.00286408,-125.5845273
LS3A,41041,41040.75515,41041.45208,,1003.583333,16.72638889,0.354166667,0.609722222,14,124,52,m,open,,beside log,TSB,,,71,,,,,largest channel,124,124,41041,0.755150463,U,5430995,310970,49.00286408,-125.5845273
LS3A,41041,41040.75515,41041.45208,,1003.583333,16.72638889,0.354166667,0.609722222,14,124,52,m,open,,beside log,TSB,,,68,,,,,,124,124,41041,0.755150463,U,5430995,310970,49.00284273,-125.5846766
LS3A,41041,41040.75515,41041.45208,,1003.583333,16.72638889,0.354166667,0.609722222,14,124,52,m,open,,beside log,TSB,,,69,,,,,,124,124,41041,0.755150463,U,5430995,310970,49.00284273,-125.5846766
LS3A,41041,41040.75515,41041.45208,,1003.583333,16.72638889,0.354166667,0.609722222,14,124,52,m,open,,beside log,TSB,,,58,,,,,,124,124,41041,0.755150463,U,5430995,310970,49.00284273,-125.5846766
LS3A,41041,41040.75515,41041.45208,0.005555556,1003.583333,16.72638889,0.354166667,0.609722222,14,124,52,m,open,,beside log,TSB,,,61,,,,,,124,124,41041,0.755150463,U,5430995,310970,49.00284273,-125.5846766
LS3A,41041,41040.75653,41041.45764,0.005555556,1009.6,16.82666667,0.354166667,0.609722222,15,125,58,m,open,,beside sticks,AMPHIPOD,,,,,,,,largest channel,125,125,41041,0.756527778,U,5430987,310962,49.00284273,-125.5846766
